run_id,algorithm,stochasticity,discount_factor,learning_rate,epsilon,episode_length_mc,grid_name,reward_function,cumulative_reward,step,episode,conv_metricV,conv_metricQ
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.04016096644512494,0.7493327395513549,500,grid_configs/A1_grid.npy,Default,-314,161635,576,7.6085205,10.482178
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.0545544725589981,0.7489580731815793,500,grid_configs/A1_grid.npy,Default,-211,161737,577,3.2172394,7.525322
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05923488777590923,0.7485835941449885,500,grid_configs/A1_grid.npy,Default,-89,161801,578,5.3043213,7.443939
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.04938647983247948,0.748209302347916,500,grid_configs/A1_grid.npy,Default,-363,162011,579,12.235275,12.235275
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.06900655593423542,0.7478351976967421,500,grid_configs/A1_grid.npy,Default,10,162012,580,0.17024708,0.17024708
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.054312544659356844,0.7474612800978938,500,grid_configs/A1_grid.npy,Default,-274,162173,581,9.619555,9.983578
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.04436782547080569,0.747087549457845,500,grid_configs/A1_grid.npy,Default,-441,162441,582,10.996536,13.954926
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.057259833431386825,0.7467140056831161,500,grid_configs/A1_grid.npy,Default,-24,162460,583,5.6691513,7.733032
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05862103817605492,0.7463406486802746,500,grid_configs/A1_grid.npy,Default,-101,162520,584,4.693825,5.6017303
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.051298917604257706,0.7459674783559345,500,grid_configs/A1_grid.npy,Default,-83,162562,585,4.749634,6.8419113
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.04319342127906801,0.7455944946167565,500,grid_configs/A1_grid.npy,Default,-157,162638,586,4.2642136,8.204681
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.053300179088902604,0.7452216973694482,500,grid_configs/A1_grid.npy,Default,-1,162646,587,0.71150374,2.449254
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.048507125007266595,0.7448490865207635,500,grid_configs/A1_grid.npy,Default,-191,162768,588,13.085564,17.136475
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.04315318520021031,0.7444766619775032,500,grid_configs/A1_grid.npy,Default,-785,163268,589,7.823807,12.1919
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.049446817643414874,0.7441044236465144,500,grid_configs/A1_grid.npy,Default,-173,163368,590,9.322067,18.897491
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05986843400892496,0.7437323714346912,500,grid_configs/A1_grid.npy,Default,-203,163446,591,30.22853,30.22853
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.058520573598065284,0.7433605052489739,500,grid_configs/A1_grid.npy,Default,-93,163510,592,5.650627,6.270279
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.04856429311786321,0.7429888249963494,500,grid_configs/A1_grid.npy,Default,-214,163631,593,6.384041,11.463058
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.039872611141445004,0.7426173305838513,500,grid_configs/A1_grid.npy,Default,-117,163711,594,9.730392,9.730392
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05555555555555555,0.7422460219185594,500,grid_configs/A1_grid.npy,Default,-227,163829,595,10.988552,16.391129
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05415303610738823,0.7418748989076002,500,grid_configs/A1_grid.npy,Default,-58,163862,596,6.472847,18.28344
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.057448498962142616,0.7415039614581465,500,grid_configs/A1_grid.npy,Default,-29,163882,597,1.8476982,4.071022
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.06495698024616309,0.7411332094774175,500,grid_configs/A1_grid.npy,Default,-49,163910,598,1.9273682,5.577278
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05407380704358752,0.7407626428726788,500,grid_configs/A1_grid.npy,Default,-149,163998,599,3.5213547,4.743683
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.04372694694466261,0.7403922615512425,500,grid_configs/A1_grid.npy,Default,-216,164153,600,14.881119,14.881119
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.09853292781642932,0.7400220654204669,500,grid_configs/A1_grid.npy,Default,-276,164292,601,19.3112,75.41121
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.04767312946227962,0.7396520543877567,500,grid_configs/A1_grid.npy,Default,-116,164343,602,7.9609127,10.426815
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.08770580193070293,0.7392822283605629,500,grid_configs/A1_grid.npy,Default,-1,164351,603,1.4324417,3.5396805
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.06178020632152154,0.7389125872463826,500,grid_configs/A1_grid.npy,Default,-94,164396,604,4.191471,15.577759
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.08304547985373997,0.7385431309527595,500,grid_configs/A1_grid.npy,Default,-4,164407,605,2.2644072,2.315445
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05116445100966508,0.7381738593872831,500,grid_configs/A1_grid.npy,Default,-124,164458,606,2.4655724,4.9645386
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05184758473652126,0.7378047724575895,500,grid_configs/A1_grid.npy,Default,-366,164639,607,10.791306,20.82154
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.061898446059017294,0.7374358700713607,500,grid_configs/A1_grid.npy,Default,-124,164730,608,8.426109,8.426109
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05832118435198043,0.737067152136325,500,grid_configs/A1_grid.npy,Default,-150,164819,609,3.302589,5.3002357
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.0601929265428846,0.7366986185602569,500,grid_configs/A1_grid.npy,Default,-14,164832,610,3.0134726,3.6834583
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.04745789978762495,0.7363302692509768,500,grid_configs/A1_grid.npy,Default,-5,164840,611,1.5781507,2.8349342
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.043355498476206,0.7359621041163513,500,grid_configs/A1_grid.npy,Default,-214,164973,612,9.099083,9.099083
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.07124704998790965,0.7355941230642932,500,grid_configs/A1_grid.npy,Default,-108,165032,613,6.992056,10.507526
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05423261445466404,0.735226326002761,500,grid_configs/A1_grid.npy,Default,-50,165057,614,3.8303375,8.530998
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05933908290969266,0.7348587128397597,500,grid_configs/A1_grid.npy,Default,-23,165071,615,2.3652515,3.7602081
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.06178020632152154,0.7344912834833398,500,grid_configs/A1_grid.npy,Default,-123,165149,616,5.979248,7.272049
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05862103817605492,0.7341240378415982,500,grid_configs/A1_grid.npy,Default,-17,165165,617,1.977829,3.175537
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.04192218081503185,0.7337569758226774,500,grid_configs/A1_grid.npy,Default,-625,165565,618,5.7956467,5.7956467
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.053916386601719206,0.7333900973347661,500,grid_configs/A1_grid.npy,Default,-99,165631,619,3.4817772,3.4817772
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.047619047619047616,0.7330234022860987,500,grid_configs/A1_grid.npy,Default,-268,165750,620,19.106697,19.106697
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.04828045495852676,0.7326568905849558,500,grid_configs/A1_grid.npy,Default,-389,165938,621,10.298744,10.298744
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05070201265633938,0.7322905621396634,500,grid_configs/A1_grid.npy,Default,-175,166024,622,5.8301926,12.425377
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.045834924851410566,0.7319244168585936,500,grid_configs/A1_grid.npy,Default,-391,166290,623,15.712677,15.712677
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.06262242910851495,0.7315584546501643,500,grid_configs/A1_grid.npy,Default,-93,166346,624,5.7285414,5.9130573
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05954913341754137,0.7311926754228393,500,grid_configs/A1_grid.npy,Default,-155,166404,625,4.858551,6.7826233
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.04735137238103784,0.7308270790851279,500,grid_configs/A1_grid.npy,Default,-129,166472,626,6.442627,12.165848
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05439282932204212,0.7304616655455853,500,grid_configs/A1_grid.npy,Default,-371,166674,627,20.830383,25.215752
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05057217374241736,0.7300964347128126,500,grid_configs/A1_grid.npy,Default,-74,166731,628,3.041336,4.17091
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05057217374241736,0.7297313864954562,500,grid_configs/A1_grid.npy,Default,-184,166846,629,2.2259455,2.6174889
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.04481107149482209,0.7293665208022085,500,grid_configs/A1_grid.npy,Default,-198,166955,630,4.551285,11.241913
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.051031036307982884,0.7290018375418075,500,grid_configs/A1_grid.npy,Default,-172,167042,631,4.6046677,8.431793
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05037927218598784,0.7286373366230366,500,grid_configs/A1_grid.npy,Default,-75,167092,632,8.372429,10.537186
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05933908290969266,0.7282730179547252,500,grid_configs/A1_grid.npy,Default,-38,167125,633,10.077492,12.406754
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05198752449100364,0.7279088814457478,500,grid_configs/A1_grid.npy,Default,-216,167244,634,4.7380753,9.478283
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.03857583749052298,0.727544927005025,500,grid_configs/A1_grid.npy,Default,-247,167362,635,3.403038,12.645599
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.051031036307982884,0.7271811545415225,500,grid_configs/A1_grid.npy,Default,-52,167405,636,3.0247192,3.6088066
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.07018624063435965,0.7268175639642518,500,grid_configs/A1_grid.npy,Default,-47,167439,637,3.3062658,5.0419807
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.06468462273531508,0.7264541551822697,500,grid_configs/A1_grid.npy,Default,-40,167462,638,1.840765,3.3102322
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.04891159880445185,0.7260909281046787,500,grid_configs/A1_grid.npy,Default,-50,167491,639,2.6124496,3.6585426
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.04432422071779363,0.7257278826406264,500,grid_configs/A1_grid.npy,Default,-532,167794,640,7.328369,14.699917
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05,0.7253650186993061,500,grid_configs/A1_grid.npy,Default,-337,167990,641,10.004135,10.004135
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05555555555555555,0.7250023361899566,500,grid_configs/A1_grid.npy,Default,-152,168069,642,3.7887268,6.1880894
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.07624928516630233,0.7246398350218617,500,grid_configs/A1_grid.npy,Default,5,168075,643,1.254096,2.0055103
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.04708816093480111,0.7242775151043508,500,grid_configs/A1_grid.npy,Default,-80,168114,644,6.526352,6.526352
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.04667600280093366,0.7239153763467987,500,grid_configs/A1_grid.npy,Default,-222,168219,645,13.230091,13.230091
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.052199575097188054,0.7235534186586253,500,grid_configs/A1_grid.npy,Default,-96,168290,646,13.245621,13.245621
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.03968378950662725,0.7231916419492961,500,grid_configs/A1_grid.npy,Default,-424,168533,647,21.214256,21.214256
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.03724194613619294,0.7228300461283215,500,grid_configs/A1_grid.npy,Default,-430,168750,648,7.390152,7.390152
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.0582222509739582,0.7224686311052574,500,grid_configs/A1_grid.npy,Default,-186,168831,649,3.5252552,10.451515
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05212860351426869,0.7221073967897048,500,grid_configs/A1_grid.npy,Default,-309,168999,650,12.465523,13.027779
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.04267895997763199,0.72174634309131,500,grid_configs/A1_grid.npy,Default,-592,169374,651,7.7196426,8.234306
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.0468292905790847,0.7213854699197644,500,grid_configs/A1_grid.npy,Default,-199,169504,652,3.212654,5.815647
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05,0.7210247771848045,500,grid_configs/A1_grid.npy,Default,-90,169561,653,2.1009026,3.461914
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.04981354813867179,0.7206642647962122,500,grid_configs/A1_grid.npy,Default,-134,169622,654,6.601265,10.928062
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.06274558051381586,0.7203039326638141,500,grid_configs/A1_grid.npy,Default,-22,169639,655,2.0388756,3.133438
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.07602859212697055,0.7199437806974822,500,grid_configs/A1_grid.npy,Default,-12,169650,656,1.056694,3.2976627
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.06917144638660747,0.7195838088071335,500,grid_configs/A1_grid.npy,Default,6,169655,657,1.6130743,2.2863693
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.057259833431386825,0.71922401690273,500,grid_configs/A1_grid.npy,Default,-138,169716,658,7.8767185,7.8767185
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.06108472217815261,0.7188644048942786,500,grid_configs/A1_grid.npy,Default,-126,169781,659,10.500931,12.079742
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.0604122093330177,0.7185049726918316,500,grid_configs/A1_grid.npy,Default,-243,169891,660,4.973274,5.723726
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.06237828615518053,0.7181457202054857,500,grid_configs/A1_grid.npy,Default,-48,169926,661,5.5430984,6.551277
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.06142951168339512,0.717786647345383,500,grid_configs/A1_grid.npy,Default,-56,169961,662,3.1882782,5.104061
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.055641488407465724,0.7174277540217103,500,grid_configs/A1_grid.npy,Default,-128,170048,663,6.7362366,6.7362366
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05783149319662402,0.7170690401446995,500,grid_configs/A1_grid.npy,Default,-295,170234,664,3.571762,3.9088745
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05997601439040672,0.7167105056246272,500,grid_configs/A1_grid.npy,Default,-118,170303,665,6.597389,7.025902
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.06085806194501846,0.716352150371815,500,grid_configs/A1_grid.npy,Default,7,170307,666,1.4172032,2.044445
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.049690399499995326,0.7159939742966291,500,grid_configs/A1_grid.npy,Default,-101,170363,667,5.316986,5.316986
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05688801239885743,0.7156359773094809,500,grid_configs/A1_grid.npy,Default,-293,170507,668,9.205864,15.133949
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.0575435337648436,0.7152781593208262,500,grid_configs/A1_grid.npy,Default,-258,170632,669,8.751312,13.141968
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.057448498962142616,0.7149205202411658,500,grid_configs/A1_grid.npy,Default,-202,170761,670,10.005817,10.816929
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05812381937190964,0.7145630599810453,500,grid_configs/A1_grid.npy,Default,-356,170972,671,11.738884,12.626205
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.057259833431386825,0.7142057784510548,500,grid_configs/A1_grid.npy,Default,-36,171003,672,5.998455,7.629486
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.08804509063256238,0.7138486755618293,500,grid_configs/A1_grid.npy,Default,-3,171013,673,0.78240585,2.9636488
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05488212999484517,0.7134917512240484,500,grid_configs/A1_grid.npy,Default,-76,171056,674,8.134468,10.837997
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.04275691248090128,0.7131350053484364,500,grid_configs/A1_grid.npy,Default,-120,171123,675,8.399261,11.072952
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.058722021951470346,0.7127784378457622,500,grid_configs/A1_grid.npy,Default,-96,171182,676,3.2579498,4.168579
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.054717565516458275,0.7124220486268393,500,grid_configs/A1_grid.npy,Default,-70,171227,677,17.800125,17.800125
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.07856742013183861,0.712065837602526,500,grid_configs/A1_grid.npy,Default,-16,171242,678,1.0455647,2.8095703
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.04564354645876384,0.7117098046837247,500,grid_configs/A1_grid.npy,Default,-115,171308,679,5.000763,13.001774
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.04389512813061471,0.7113539497813829,500,grid_configs/A1_grid.npy,Default,-245,171448,680,6.191231,8.920959
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.03965257928590721,0.7109982728064922,500,grid_configs/A1_grid.npy,Default,-449,171700,681,4.1966934,4.1966934
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.04794633014853841,0.710642773670089,500,grid_configs/A1_grid.npy,Default,-156,171799,682,5.6968117,5.6968117
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.0607456739230787,0.710287452283254,500,grid_configs/A1_grid.npy,Default,-302,171928,683,23.246765,23.246765
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05670479771237427,0.7099323085571124,500,grid_configs/A1_grid.npy,Default,-84,171987,684,3.6823082,4.958721
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05892556509887897,0.7095773424028339,500,grid_configs/A1_grid.npy,Default,-385,172159,685,16.447311,16.447311
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.054717565516458275,0.7092225537316325,500,grid_configs/A1_grid.npy,Default,-167,172261,686,7.360277,16.147247
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05923488777590923,0.7088679424547667,500,grid_configs/A1_grid.npy,Default,-199,172383,687,7.398857,8.383942
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05184758473652126,0.7085135084835393,500,grid_configs/A1_grid.npy,Default,-115,172461,688,7.394821,11.162628
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.0594438298277764,0.7081592517292976,500,grid_configs/A1_grid.npy,Default,-123,172531,689,9.085236,11.219513
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.0510976130307596,0.707805172103433,500,grid_configs/A1_grid.npy,Default,-101,172595,690,5.5721283,7.2586517
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05716619504750295,0.7074512695173812,500,grid_configs/A1_grid.npy,Default,-54,172628,691,2.0132952,8.317657
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.04822428221704121,0.7070975438826226,500,grid_configs/A1_grid.npy,Default,-104,172667,692,3.303337,3.303337
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05547001962252291,0.7067439951106813,500,grid_configs/A1_grid.npy,Default,-143,172729,693,3.4695435,9.919937
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.051366549693751415,0.7063906231131261,500,grid_configs/A1_grid.npy,Default,-109,172805,694,3.9443436,9.45137
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05070201265633938,0.7060374278015695,500,grid_configs/A1_grid.npy,Default,-121,172865,695,2.9575195,13.771378
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05581455721859476,0.7056844090876688,500,grid_configs/A1_grid.npy,Default,-34,172898,696,5.5614395,5.5614395
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05773502691896258,0.705331566883125,500,grid_configs/A1_grid.npy,Default,-60,172949,697,8.12059,8.12059
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.07412493166611012,0.7049789010996835,500,grid_configs/A1_grid.npy,Default,-29,172973,698,2.2116508,4.5027504
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.07474350927519359,0.7046264116491338,500,grid_configs/A1_grid.npy,Default,-17,172989,699,0.9376018,3.4081154
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.045454545454545456,0.7042740984433092,500,grid_configs/A1_grid.npy,Default,-161,173073,700,6.5973434,7.9250793
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05997601439040672,0.7039219613940876,500,grid_configs/A1_grid.npy,Default,-165,173137,701,5.578079,5.578079
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.0562543950463012,0.7035700004133906,500,grid_configs/A1_grid.npy,Default,-68,173176,702,9.238258,20.731049
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05423261445466404,0.703218215413184,500,grid_configs/A1_grid.npy,Default,-178,173237,703,3.9568787,10.350761
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.06804138174397717,0.7028666063054774,500,grid_configs/A1_grid.npy,Default,2,173242,704,0.45313072,1.3253107
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05143444998736397,0.7025151730023247,500,grid_configs/A1_grid.npy,Default,-15,173264,705,2.2454033,3.186554
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05698028822981897,0.7021639154158236,500,grid_configs/A1_grid.npy,Default,-84,173315,706,3.2600784,4.323761
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05037927218598784,0.7018128334581157,500,grid_configs/A1_grid.npy,Default,-102,173368,707,2.6392212,5.977371
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.08391813582966891,0.7014619270413868,500,grid_configs/A1_grid.npy,Default,-9,173376,708,0.85506535,2.3646603
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.039344473768231684,0.7011111960778661,500,grid_configs/A1_grid.npy,Default,-132,173475,709,4.646594,5.2351074
4e4a830c-62ad-45bc-8d4d-b7bd4fb821d7,Monte Carlo,-1,0.99,0.05488212999484517,0.7007606404798272,500,grid_configs/A1_grid.npy,Default,-492,173714,710,23.940193,23.940193
